,DPTO_CCDGO,MPIO_CNMBR,MPIO_CCNCT,DPTO_CNMBR,MPM,MPM_CAB,MPM_CPRD,AFBMO_TOT,AFBMO_CAB,AFBMO_CPRD,BLE_TOT,BLE_CAB,BLE_CPRD,BSCPI_TOT,BSCPI_CAB,BSCPI_CPRD,BASS_TOT,BASS_CAB,BASS_CPRD,TDE_TOT,TDE_CAB,TDE_CPRD,HC_TOT,HC_CAB,HC_CPRD,IEE_TOT,IEE_CAB,IEE_CPRD,IE_TOT,IE_CAB,IE_CPRD,MIPE_TOT,MIPE_CAB,MIPE_CPRD,MIP_TOT,MIP_CAB,MIP_CPRD,RE_TOT,RE_CAB,RE_CPRD,SAFAM_TOT,SAFAM_CAB,SAFAM_CPRD,SAS_TOT,SAS_CAB,SAS_CPRD,TRINF_TOT,TRINF_CAB,TRINF_CPRD,TRIML_TOT,TRIML_CAB,TRIML_CPRD,Municipality code
916,50,EL CALVARIO,50245,META,29.7,25.6,31.6,4.8,3.3,5.6,66.5,49.2,75.3,1.5,1.1,1.7,1.5,2.2,1.1,47.7,44.8,49.2,3.0,5.5,1.7,3.4,3.3,3.4,3.2,0.6,4.5,0.6,0.6,0.6,2.4,1.1,3.1,12.5,16.6,10.4,27.4,5.0,38.8,12.8,13.3,12.6,0.9,0.6,1.1,88.1,72.9,95.8,50245
917,50,EL CASTILLO,50251,META,42.2,36.8,45.7,16.8,12.7,19.5,77.0,65.1,84.7,2.5,3.2,2.0,2.7,3.0,2.4,35.3,36.3,34.6,12.1,23.1,5.0,9.4,5.4,11.9,5.6,4.3,6.4,5.9,7.8,4.7,15.6,7.3,21.1,21.5,21.2,21.7,21.6,3.0,33.7,13.4,14.7,12.5,2.7,1.9,3.2,92.6,89.2,94.7,50251
918,50,EL DORADO,50270,META,28.9,26.6,30.2,13.1,9.8,15.2,65.6,55.7,71.8,1.2,1.0,1.4,3.7,2.8,4.3,38.3,46.3,33.3,5.9,11.2,2.7,4.7,4.0,5.2,2.4,2.0,2.6,2.1,2.6,1.7,10.1,1.6,15.3,13.9,14.8,13.4,9.8,2.0,14.5,11.4,11.8,11.1,1.7,1.0,2.1,89.0,87.8,89.8,50270
919,50,FUENTE DE ORO,50287,META,32.0,24.0,43.0,16.7,13.2,21.7,68.6,58.0,83.7,1.8,1.4,2.3,3.5,4.1,2.5,34.3,33.4,35.6,9.4,11.5,6.5,5.8,1.4,12.1,5.3,4.2,6.9,4.7,2.7,7.5,9.2,4.4,16.2,16.7,15.3,18.7,13.7,6.6,23.8,12.7,13.0,12.2,1.8,1.3,2.6,88.5,85.9,92.3,50287
920,50,GRANADA,50313,META,29.6,29.1,32.3,9.2,8.1,15.9,57.3,53.8,77.9,1.9,1.8,2.3,3.1,3.4,1.3,32.5,32.7,31.4,8.2,8.7,5.4,8.4,8.4,8.3,4.3,4.0,6.2,3.8,3.5,5.8,4.7,3.6,10.9,17.6,17.3,19.6,37.5,43.1,4.2,16.0,16.4,13.6,1.5,1.4,2.1,88.1,87.2,93.1,50313
921,50,GUAMAL,50318,META,22.6,19.3,29.9,8.5,6.8,12.3,50.4,44.8,63.1,2.1,1.8,2.8,9.6,11.4,5.7,31.0,29.2,35.1,8.2,9.8,4.4,4.8,5.9,2.4,2.4,1.9,3.5,2.4,1.4,4.6,2.4,0.9,6.0,15.9,15.2,17.4,3.4,1.2,8.2,16.2,15.6,17.4,1.3,1.5,1.1,81.0,81.0,81.2,50318
922,50,MESETAS,50330,META,45.1,29.5,56.5,16.1,11.4,19.6,76.5,62.9,86.5,2.5,1.9,2.9,14.1,12.3,15.4,32.4,35.0,30.6,8.5,13.8,4.7,11.9,1.9,19.3,7.2,4.4,9.3,2.8,2.0,3.5,20.6,3.3,33.4,18.4,17.1,19.3,30.0,0.9,51.3,12.1,11.4,12.6,3.5,2.3,4.5,88.6,87.8,89.2,50330
923,50,URIBE,50370,META,60.4,38.5,65.9,19.7,14.7,20.9,85.3,64.9,90.5,2.1,2.5,2.0,5.6,2.9,6.3,36.3,41.2,35.0,6.6,14.1,4.7,35.3,4.0,43.2,10.1,4.8,11.4,10.9,34.2,5.0,38.8,13.0,45.3,23.7,22.7,23.9,57.1,3.1,70.7,15.0,9.5,16.4,5.0,1.9,5.8,91.9,86.5,93.3,50370
924,50,LEJANÍAS,50400,META,39.9,29.5,47.6,14.5,10.8,17.1,76.5,67.6,82.9,2.1,2.3,1.8,7.1,6.8,7.3,34.7,34.3,34.9,6.6,9.4,4.5,4.7,2.0,6.7,5.7,4.9,6.2,4.1,2.1,5.6,12.4,1.7,20.1,21.1,20.5,21.5,25.9,0.8,44.1,13.2,14.1,12.5,2.5,2.1,2.8,92.9,91.1,94.2,50400
925,50,PUERTO CONCORDIA,50450,META,53.0,34.1,66.2,15.6,9.1,19.8,76.8,61.5,86.6,3.1,1.7,4.0,9.0,6.5,10.6,43.0,33.7,48.9,10.2,13.2,8.3,33.5,7.2,50.4,7.2,4.8,8.7,14.5,31.1,3.8,33.0,7.6,49.4,22.0,19.9,23.3,42.7,14.9,60.6,13.6,13.8,13.5,1.7,1.8,1.6,89.2,85.3,91.8,50450
926,50,PUERTO LÓPEZ,50573,META,32.7,26.8,43.7,12.1,10.8,14.9,59.7,52.6,74.1,2.7,1.9,4.1,7.0,8.0,4.9,38.2,37.4,39.9,12.4,14.6,8.0,6.8,4.9,10.6,4.5,3.1,7.5,7.5,4.7,13.2,12.1,5.6,25.2,16.8,15.6,19.3,13.0,3.6,32.1,16.4,15.2,18.9,1.2,0.8,1.8,78.4,79.1,77.0,50573
927,50,PUERTO LLERAS,50577,META,43.5,41.4,45.2,14.2,13.8,14.4,75.7,63.4,84.9,2.0,1.5,2.4,4.8,6.4,3.6,31.4,35.1,28.7,9.7,16.0,4.9,22.8,28.3,18.7,6.2,5.7,6.5,8.0,11.4,5.5,27.5,11.3,39.7,17.9,18.3,17.6,39.9,39.8,40.0,12.9,11.4,14.1,3.0,3.1,3.0,87.7,87.0,88.1,50577
928,50,PUERTO RICO,50590,META,47.1,38.6,57.8,15.8,12.4,19.2,77.3,64.6,90.0,1.6,1.6,1.6,9.9,9.7,10.0,30.1,30.2,30.0,9.4,15.3,3.6,20.9,3.6,38.3,4.6,3.9,5.4,8.1,12.8,3.3,29.3,13.0,45.7,19.3,21.8,16.8,52.6,36.0,69.2,15.9,15.9,15.9,2.3,2.7,1.9,86.0,79.2,92.8,50590
929,50,RESTREPO,50606,META,15.3,12.5,21.7,5.7,4.5,8.4,41.7,35.5,55.6,1.9,2.0,1.7,3.6,3.1,4.6,27.3,28.0,25.8,6.4,7.8,3.3,2.7,3.1,1.8,2.3,2.1,2.6,0.9,0.6,1.7,1.1,0.4,2.7,13.8,12.6,16.6,6.3,0.3,20.0,16.3,16.6,15.6,1.0,0.9,1.1,78.8,79.1,78.2,50606
930,50,SAN CARLOS DE GUAROA,50680,META,31.9,28.6,35.6,10.0,9.4,10.7,68.0,67.7,68.4,2.9,2.8,3.0,11.4,6.9,16.2,32.5,33.3,31.6,10.6,13.6,7.3,3.4,2.0,5.0,5.9,6.3,5.4,5.6,5.8,5.5,6.6,7.0,6.1,19.7,17.3,22.3,10.3,4.7,16.5,16.9,16.1,17.8,1.7,1.6,1.9,69.9,74.5,64.8,50680
931,50,SAN JUAN DE ARAMA,50683,META,37.9,28.6,47.2,13.4,11.5,15.1,70.5,57.0,83.5,1.4,1.0,1.8,8.1,4.5,11.5,35.2,37.9,32.7,8.8,13.6,4.3,4.2,3.7,4.6,4.0,3.5,4.6,2.8,2.5,3.2,17.8,4.9,30.1,20.4,20.1,20.7,23.3,5.5,40.4,10.9,11.0,10.9,1.5,1.2,1.8,86.2,85.5,86.9,50683
932,50,SAN JUANITO,50686,META,43.2,30.3,60.0,3.6,2.9,4.6,61.9,51.0,77.0,1.7,1.4,2.0,8.6,9.0,7.9,48.6,43.8,55.3,13.3,18.6,5.9,9.9,4.3,17.8,6.9,3.3,11.8,0.3,0.5,0.0,15.5,4.8,30.3,21.5,19.0,25.0,28.5,2.9,63.8,18.8,23.3,12.5,3.0,2.4,3.9,89.2,85.7,94.1,50686
933,50,SAN MARTÍN,50689,META,25.5,20.2,43.3,9.2,7.7,14.3,59.2,53.5,78.3,1.8,1.4,3.4,4.2,3.3,7.4,34.3,34.9,32.5,7.6,7.4,8.4,2.7,1.6,6.4,3.4,3.1,4.5,6.6,1.6,23.4,8.6,2.2,30.0,15.9,13.5,24.1,6.2,0.9,24.0,14.5,14.7,14.0,1.0,0.9,1.6,79.3,81.2,72.6,50689
934,50,VISTAHERMOSA,50711,META,48.5,41.1,54.3,18.5,14.1,21.8,79.2,67.6,87.9,2.5,1.9,3.0,6.3,7.9,5.0,32.1,36.4,28.8,8.1,13.2,4.3,16.4,11.2,20.2,6.1,5.0,7.0,7.1,13.6,2.2,28.9,14.6,39.7,22.8,24.2,21.7,33.0,10.3,50.1,17.1,16.3,17.7,3.7,2.8,4.5,91.6,89.2,93.5,50711
935,50,LA MACARENA,50350,META,67.9,43.1,73.2,13.9,10.7,14.6,81.5,58.5,86.6,5.7,2.7,6.3,8.3,13.9,7.1,49.2,31.5,53.2,7.5,13.3,6.2,33.8,12.3,38.6,12.9,6.6,14.3,11.3,38.8,5.1,20.6,9.9,23.0,29.4,21.4,31.1,68.7,20.0,79.6,22.7,17.0,23.9,4.8,3.4,5.1,94.8,88.6,96.2,50350
936,50,MAPIRIPÁN,50325,META,64.2,41.7,79.4,20.9,15.3,24.7,80.3,62.8,92.3,8.9,6.1,10.9,3.4,3.5,3.4,45.1,29.9,55.5,17.5,16.9,17.8,47.0,24.3,62.6,10.4,6.8,12.8,26.5,54.1,7.6,42.8,15.5,61.6,26.1,20.7,29.9,43.0,13.3,63.5,21.8,16.8,25.3,2.1,2.5,1.9,85.1,72.4,93.9,50325
937,50,PUERTO GAITÁN,50568,META,51.8,33.0,71.6,13.3,7.1,21.3,60.5,47.1,78.0,8.0,3.4,14.0,4.8,4.8,4.7,45.4,34.0,60.3,22.5,18.6,27.5,34.2,27.9,42.4,9.7,4.8,16.0,12.1,11.9,12.3,27.5,5.4,56.3,27.8,20.6,37.3,37.8,30.7,47.0,21.9,17.5,27.6,1.5,1.4,1.6,76.7,72.6,82.0,50568
938,41,NEIVA,41001,HUILA,17.6,16.6,32.5,6.6,6.0,15.4,37.8,36.1,64.6,1.9,1.9,2.2,3.8,3.7,5.4,29.8,29.5,33.6,7.3,7.4,5.8,3.9,3.8,5.9,2.9,2.7,5.0,3.5,3.6,1.5,3.4,2.9,10.9,14.8,14.4,21.1,2.7,2.0,14.5,19.4,19.6,15.9,0.8,0.7,1.9,79.4,79.0,86.2,41001
939,41,GIGANTE,41306,HUILA,36.9,25.4,45.0,14.5,10.2,17.7,68.4,54.0,79.1,1.5,1.4,1.6,7.0,5.6,8.0,36.9,35.7,37.8,7.6,9.8,5.9,9.4,4.7,12.9,4.4,2.3,6.0,2.1,1.7,2.4,10.6,3.3,16.1,19.8,16.8,22.1,13.6,2.2,22.2,16.7,17.2,16.3,2.4,1.1,3.4,89.5,85.8,92.4,41306
940,41,GUADALUPE,41319,HUILA,43.2,26.4,51.2,15.4,9.1,18.9,76.6,58.6,86.7,3.1,2.2,3.6,3.9,5.2,3.1,38.7,36.7,39.7,7.8,11.4,5.7,13.5,1.3,20.3,7.1,3.7,9.0,8.4,6.9,9.3,17.1,8.4,22.0,19.2,16.1,20.9,21.0,0.7,32.4,12.9,14.3,12.1,4.5,1.6,6.1,93.8,88.4,96.9,41319
941,41,HOBO,41349,HUILA,38.8,31.0,67.1,13.8,12.0,20.2,72.5,67.5,89.7,2.1,1.9,3.1,7.2,9.0,1.0,35.3,35.9,32.9,15.4,14.8,17.4,13.1,4.6,42.6,5.8,4.9,8.7,8.8,3.8,26.2,17.0,7.7,48.6,17.6,16.5,21.1,22.2,3.8,85.7,15.2,16.2,11.8,2.8,2.7,3.1,86.5,85.3,90.9,41349
942,41,ÍQUIRA,41357,HUILA,49.6,38.2,54.2,15.8,13.6,16.8,75.6,62.9,81.7,2.6,1.0,3.3,2.0,3.8,1.1,43.1,53.2,38.2,12.3,12.9,12.1,26.1,1.8,37.6,7.7,3.1,9.9,3.7,9.9,0.8,27.3,4.8,38.0,22.9,19.3,24.5,32.2,0.8,47.2,13.9,14.0,13.9,4.3,0.8,6.0,92.2,86.7,94.8,41357
943,41,ISNOS,41359,HUILA,43.1,27.3,48.3,15.2,9.4,17.2,76.3,55.0,83.8,1.1,0.8,1.2,17.1,8.4,20.2,35.8,34.2,36.4,6.9,12.9,4.7,18.2,11.6,20.6,7.6,4.0,8.9,3.4,8.6,1.5,17.0,5.0,21.3,20.2,16.5,21.5,18.0,1.7,23.8,9.6,13.2,8.3,6.2,2.9,7.4,95.2,90.9,96.8,41359
944,41,LA ARGENTINA,41378,HUILA,44.0,30.9,52.1,12.2,9.8,13.9,73.4,59.9,82.7,2.0,1.0,2.8,7.7,9.3,6.6,41.2,39.3,42.5,9.4,14.0,6.3,13.3,10.7,15.2,6.3,3.7,8.1,1.8,2.1,1.5,19.7,7.5,28.2,22.6,17.7,26.0,20.3,2.8,32.2,11.2,11.7,10.8,4.2,2.8,5.1,93.2,89.9,95.4,41378
945,41,LA PLATA,41396,HUILA,42.5,24.2,57.2,12.5,8.5,16.1,65.2,48.2,80.6,1.9,1.5,2.3,7.3,5.9,8.5,39.5,36.6,42.2,9.6,12.6,6.8,17.7,4.3,29.7,5.7,2.5,8.5,3.9,1.2,6.3,21.4,5.2,36.0,20.2,15.5,24.4,21.2,1.8,38.8,14.7,15.9,13.6,3.1,1.2,4.9,90.8,85.9,95.1,41396
946,41,NÁTAGA,41483,HUILA,46.9,33.8,55.5,15.0,12.1,16.9,73.5,62.5,80.7,2.8,2.2,3.2,19.4,20.7,18.5,35.9,38.9,33.9,10.7,11.8,10.1,22.3,3.1,34.7,5.1,4.0,5.8,1.7,0.6,2.4,19.6,5.8,28.6,22.4,21.1,23.2,27.0,2.2,43.1,13.5,15.8,12.0,4.9,3.1,6.0,91.8,88.5,94.0,41483
947,41,OPORAPA,41503,HUILA,58.5,30.1,66.1,15.7,11.4,16.9,78.7,60.7,84.1,1.4,1.1,1.4,15.0,8.3,17.0,49.4,40.9,51.9,8.3,12.3,7.1,53.7,7.7,67.3,9.0,2.6,10.9,1.7,0.4,2.0,12.4,2.7,15.2,22.4,16.3,24.2,16.1,1.0,20.5,11.7,13.7,11.1,6.2,2.6,7.2,93.6,88.6,95.1,41503
948,41,PAICOL,41518,HUILA,39.1,19.0,53.2,12.0,8.8,14.6,68.0,51.8,81.4,1.8,1.3,2.1,5.7,4.8,6.5,44.0,40.9,46.6,7.1,8.5,6.0,9.7,1.7,16.3,4.6,1.9,6.8,1.3,1.0,1.5,12.3,2.4,20.5,20.5,12.9,26.7,26.2,0.4,47.3,15.5,16.8,14.3,3.1,0.9,4.9,88.3,84.6,91.2,41518
949,41,PALERMO,41524,HUILA,32.6,29.6,35.3,13.2,12.2,14.1,62.0,58.0,65.6,2.0,1.6,2.3,6.4,7.9,5.0,38.1,40.3,36.0,8.3,12.4,4.5,4.6,4.2,5.0,3.9,3.4,4.4,2.4,1.9,2.8,8.9,6.8,10.9,19.6,20.1,19.2,18.4,2.0,33.6,15.8,16.5,15.1,1.4,0.8,2.0,84.5,83.5,85.4,41524
950,41,PALESTINA,41530,HUILA,51.0,27.1,55.7,14.5,12.3,15.0,79.0,54.1,84.6,1.4,1.1,1.5,10.5,4.5,11.8,41.4,34.7,43.0,8.4,14.7,7.0,36.0,1.8,43.8,6.9,5.1,7.3,1.5,3.1,1.2,16.9,5.1,19.6,24.8,18.9,26.1,30.8,0.4,37.7,11.0,12.3,10.7,4.1,2.2,4.6,94.5,87.7,96.0,41530
951,41,PITAL,41548,HUILA,43.9,24.8,54.1,12.7,9.3,14.9,74.8,58.5,85.0,2.4,2.1,2.6,4.6,3.1,5.5,36.3,36.5,36.1,7.4,9.5,6.1,16.7,3.5,24.9,7.1,2.8,9.7,2.2,0.9,2.9,17.2,4.0,25.4,19.6,13.5,23.4,28.7,2.3,45.2,16.3,16.6,16.1,4.6,1.5,6.4,92.5,87.2,95.8,41548
952,41,PITALITO,41551,HUILA,33.7,23.6,48.7,9.3,7.1,13.2,59.3,47.5,79.9,2.5,2.2,3.1,6.8,6.7,7.0,37.0,33.3,43.4,7.9,8.9,6.2,6.5,2.6,13.3,6.4,3.8,10.9,2.2,1.5,3.5,5.3,1.5,11.9,20.5,18.5,24.0,12.9,1.5,32.6,17.6,19.1,15.1,2.9,1.8,4.7,88.0,84.2,94.8,41551
953,41,RIVERA,41615,HUILA,27.4,22.4,33.3,11.5,10.4,12.7,57.6,50.8,65.7,1.4,1.5,1.3,4.5,4.3,4.8,36.9,36.1,37.7,8.1,9.2,6.8,3.0,2.6,3.5,4.3,3.3,5.6,1.2,1.2,1.3,8.7,5.8,12.3,15.4,12.7,18.8,7.9,0.4,17.1,15.5,16.3,14.5,1.3,0.7,2.1,83.0,82.1,84.1,41615
954,41,SALADOBLANCO,41660,HUILA,57.8,33.2,63.2,16.3,11.3,17.5,79.7,57.7,85.5,2.1,2.1,2.0,11.0,10.9,11.0,47.6,40.0,49.7,8.2,15.3,6.4,31.6,6.4,38.2,11.3,4.1,13.2,1.7,4.3,1.0,11.1,3.5,13.1,31.0,21.1,33.6,24.4,2.1,30.3,13.3,14.6,13.0,7.4,3.1,8.6,94.8,88.2,96.5,41660
955,41,SAN AGUSTÍN,41668,HUILA,36.3,23.6,42.7,13.9,10.0,16.2,70.7,52.0,81.8,1.7,1.4,1.8,7.9,10.1,6.6,34.1,31.7,35.5,7.6,12.1,5.0,11.9,2.5,17.5,6.1,2.8,8.0,1.0,1.3,0.8,11.0,2.5,16.0,19.4,15.7,21.6,16.7,0.7,26.2,12.5,14.6,11.3,3.1,1.0,4.4,92.6,87.4,95.7,41668
956,41,SANTA MARÍA,41676,HUILA,51.5,27.5,59.3,15.5,11.4,17.1,75.8,56.5,83.1,2.9,1.2,3.5,10.1,6.1,11.5,34.0,34.5,33.7,11.2,13.6,10.3,24.5,4.7,31.9,7.3,3.1,8.9,4.5,1.8,5.5,34.4,3.8,45.8,21.1,18.1,22.2,49.9,2.7,67.6,12.3,13.3,11.9,4.9,1.9,6.0,92.6,86.1,95.0,41676
957,41,SUAZA,41770,HUILA,41.6,21.2,47.7,12.4,8.6,13.6,74.9,56.0,80.7,2.0,1.3,2.2,1.8,3.4,1.3,36.8,32.8,38.0,5.9,11.5,4.2,26.7,2.8,34.1,7.0,3.7,8.0,2.8,3.9,2.5,22.1,2.4,28.2,19.8,17.7,20.5,33.9,0.7,44.2,11.2,14.2,10.3,3.9,3.2,4.1,94.6,87.5,96.8,41770
958,41,TARQUI,41791,HUILA,47.1,27.1,56.4,12.9,12.1,13.3,74.8,59.0,82.8,1.9,1.6,2.0,8.1,3.8,10.4,47.8,46.8,48.3,7.8,10.1,6.7,24.6,1.1,36.5,6.6,3.8,8.1,8.4,4.0,10.5,13.2,2.0,18.9,22.4,16.3,25.5,19.6,0.8,29.1,12.9,13.3,12.8,3.1,1.0,4.1,93.6,89.5,95.8,41791
959,41,TESALIA,41797,HUILA,36.1,25.9,48.0,12.3,11.6,13.0,64.2,53.5,76.9,0.9,0.9,1.0,13.5,9.3,18.4,43.4,43.7,43.0,10.7,13.6,7.4,6.6,1.6,12.5,3.0,2.1,4.1,0.7,0.4,1.1,7.4,1.9,13.9,17.3,13.5,21.9,15.6,0.5,33.7,14.2,13.9,14.6,2.0,1.1,2.9,84.9,81.9,88.5,41797
960,41,TELLO,41799,HUILA,44.5,40.8,48.2,19.9,20.7,19.1,77.8,69.3,86.3,1.3,0.9,1.7,0.8,1.2,0.5,44.2,53.9,34.6,11.5,17.2,5.8,13.0,2.1,24.0,5.8,4.4,7.2,1.2,1.7,0.7,16.3,7.2,25.5,18.5,18.4,18.6,18.3,1.1,35.6,14.2,16.5,12.0,2.8,1.5,4.1,92.5,88.6,96.4,41799
961,41,TERUEL,41801,HUILA,39.9,22.7,59.7,17.0,14.5,20.1,74.5,64.8,86.8,3.7,0.8,7.4,3.1,0.8,6.1,34.6,31.8,38.1,11.2,13.2,8.7,9.4,1.1,19.9,5.3,3.0,8.2,0.6,0.2,1.1,8.9,1.0,19.0,21.0,17.5,25.3,33.0,1.1,73.4,11.0,12.1,9.6,3.8,2.4,5.6,89.7,86.1,94.2,41801
962,41,TIMANÁ,41807,HUILA,40.8,23.2,50.3,13.5,10.9,15.1,70.2,55.5,79.0,1.1,1.6,0.9,7.8,4.0,10.1,41.1,36.9,43.6,9.0,13.5,6.3,32.5,1.2,51.0,5.0,2.8,6.3,4.2,2.5,5.2,6.6,2.7,8.9,18.6,15.6,20.4,11.9,0.9,18.5,12.9,14.6,12.0,3.2,1.6,4.1,91.7,88.0,93.9,41807
963,41,VILLAVIEJA,41872,HUILA,37.9,32.9,40.5,18.4,16.6,19.4,73.7,67.8,76.8,1.3,1.5,1.2,6.8,3.8,8.4,46.5,46.8,46.3,13.1,20.5,9.2,13.5,4.3,18.4,2.7,2.2,3.0,1.7,1.3,2.0,12.5,6.8,15.7,15.3,14.4,15.8,11.2,1.7,16.3,11.7,12.2,11.5,1.3,0.2,1.8,87.5,88.9,86.8,41872
964,41,YAGUARÁ,41885,HUILA,23.8,21.2,37.6,14.5,12.3,25.3,60.5,56.8,78.7,1.6,1.4,2.5,1.7,1.7,1.3,43.3,47.0,25.1,7.0,7.3,5.5,3.3,0.7,15.8,2.3,2.0,4.0,2.5,2.5,2.5,2.7,1.4,9.0,9.7,9.0,13.0,10.0,0.5,56.4,14.2,13.6,17.0,0.7,0.3,2.8,81.4,83.0,73.9,41885
965,41,GARZÓN,41298,HUILA,32.0,22.8,43.4,11.1,7.8,15.6,62.0,48.6,80.1,1.8,1.6,2.0,5.9,5.6,6.3,34.0,33.1,35.3,7.0,8.5,5.0,7.6,4.8,11.5,5.4,3.4,8.0,3.1,2.4,4.1,8.8,4.0,15.3,18.6,15.7,22.4,8.9,2.7,17.3,14.7,15.7,13.5,2.7,1.2,4.8,88.4,83.9,94.5,41298
966,41,ELÍAS,41244,HUILA,32.3,21.3,38.5,13.1,10.0,14.9,74.4,58.6,83.2,1.6,0.7,2.1,0.6,0.9,0.4,41.5,51.8,35.8,5.6,8.1,4.1,12.5,0.9,18.9,6.3,1.1,9.1,1.1,2.5,0.4,6.0,1.6,8.5,15.2,13.1,16.4,15.8,0.5,24.3,11.5,12.9,10.7,3.6,0.7,5.3,91.2,88.5,92.7,41244
967,41,COLOMBIA,41206,HUILA,61.7,34.2,73.5,19.9,18.4,20.6,80.7,62.9,88.7,1.9,0.6,2.5,3.5,3.7,3.4,62.8,47.1,69.9,6.9,9.6,5.6,28.4,2.0,40.3,9.1,2.3,12.2,0.9,1.3,0.8,24.1,5.2,32.6,21.2,19.7,21.9,38.6,0.4,55.9,13.4,11.9,14.0,2.7,2.2,2.9,94.9,88.4,97.9,41206
968,41,CAMPOALEGRE,41132,HUILA,31.1,27.2,44.6,14.7,14.7,14.6,65.0,61.1,78.9,1.6,1.3,2.7,8.3,8.8,6.7,33.8,33.8,33.7,13.3,15.0,7.2,7.8,6.6,11.8,4.2,3.6,6.4,1.2,1.0,1.9,9.5,6.1,21.8,16.0,15.9,16.4,12.2,5.2,37.2,12.0,11.7,13.1,2.0,1.5,3.9,87.0,86.0,90.7,41132
969,41,BARAYA,41078,HUILA,49.4,37.2,63.8,20.5,19.1,22.3,75.8,65.8,88.2,1.4,1.1,1.8,0.4,0.4,0.5,58.9,57.7,60.4,9.4,11.7,6.4,17.4,2.1,36.5,5.4,3.1,8.4,1.7,1.9,1.5,18.1,6.2,33.1,17.9,14.5,22.2,28.1,0.4,62.7,12.2,14.2,9.8,1.3,0.6,2.3,91.8,88.4,96.0,41078
970,41,ALTAMIRA,41026,HUILA,30.4,22.8,43.0,10.8,9.8,12.7,61.7,53.9,75.6,1.2,1.0,1.4,6.5,3.2,12.3,39.9,41.3,37.4,9.6,10.8,7.5,5.2,2.5,9.9,3.0,2.0,4.6,1.0,1.1,0.8,4.3,3.6,5.5,16.9,11.9,25.7,9.6,0.7,25.5,15.1,13.9,17.2,1.1,0.6,2.0,87.5,87.0,88.3,41026
971,41,ALGECIRAS,41020,HUILA,45.2,35.3,55.1,17.3,16.0,18.6,74.9,68.0,82.7,1.6,1.6,1.7,4.7,4.2,5.3,36.2,37.7,34.6,10.5,13.9,6.6,17.9,7.4,29.7,7.9,5.9,10.1,2.1,2.3,1.9,18.1,10.3,26.9,23.6,20.9,26.6,28.6,4.5,55.9,13.8,14.8,12.7,4.3,3.2,5.5,92.8,90.9,94.9,41020
972,41,AIPE,41016,HUILA,35.4,29.5,48.2,16.4,15.3,18.7,62.0,57.1,72.5,1.7,1.6,2.0,8.5,8.2,9.3,42.7,44.2,39.6,12.3,15.4,5.8,7.5,5.8,11.1,3.5,2.7,5.3,4.5,4.0,5.6,10.8,6.4,20.1,18.2,18.0,18.5,17.1,3.6,45.7,14.5,12.9,17.8,1.2,0.8,1.8,85.1,84.1,87.4,41016
973,41,AGRADO,41013,HUILA,50.0,41.5,66.0,19.3,17.5,23.1,72.4,65.4,86.7,1.7,1.2,2.9,13.8,12.3,16.9,47.3,49.0,43.9,9.3,10.8,6.4,8.0,3.4,17.3,6.0,4.3,9.5,6.7,6.3,7.3,13.9,7.7,26.9,23.3,20.6,28.8,23.6,2.0,68.1,15.4,15.3,15.5,3.4,2.4,5.4,92.0,91.1,93.9,41013
974,41,ACEVEDO,41006,HUILA,51.0,30.6,55.6,11.1,10.2,11.4,77.2,60.0,81.6,3.4,2.4,3.7,4.4,3.3,4.7,39.8,39.5,39.9,8.1,14.8,6.4,33.3,9.3,39.4,10.8,5.4,12.2,5.7,2.3,6.6,19.8,4.4,23.7,21.1,14.8,22.8,39.5,2.5,48.9,14.3,15.7,14.0,6.9,2.9,7.9,95.6,90.5,96.8,41006
975,68,AGUADA,68013,SANTANDER,41.8,23.0,45.8,26.7,19.2,28.3,81.2,44.2,89.3,2.4,1.9,2.5,2.2,1.9,2.3,57.7,33.7,62.9,4.5,8.7,3.6,14.8,6.7,16.6,3.3,1.9,3.6,0.2,0.0,0.2,13.9,1.0,16.8,11.9,5.8,13.2,6.7,1.0,8.0,13.8,22.1,11.9,1.0,0.0,1.3,91.9,80.8,94.3,68013
976,68,ALBANIA,68020,SANTANDER,48.1,26.5,51.9,20.6,8.7,22.9,78.6,42.3,85.4,1.2,2.6,1.0,5.4,4.6,5.6,54.7,33.7,58.6,4.5,8.2,3.8,17.2,13.3,18.0,2.2,1.0,2.4,2.0,10.2,0.5,6.4,2.0,7.2,14.0,10.7,14.6,30.3,4.6,35.2,8.9,13.3,8.0,1.3,0.0,1.5,92.4,82.7,94.2,68020
977,68,ARATOCA,68051,SANTANDER,40.6,23.3,47.6,21.4,15.0,24.1,72.8,53.4,80.7,1.3,0.7,1.5,1.8,1.3,2.0,37.7,36.5,38.2,9.9,9.2,10.3,13.1,3.5,17.0,2.3,0.7,3.0,1.8,1.1,2.0,28.2,6.5,37.1,10.7,8.6,11.5,39.7,3.8,54.4,11.0,13.3,10.0,1.3,1.0,1.4,86.6,85.0,87.2,68051
978,68,BARBOSA,68077,SANTANDER,21.6,18.0,34.6,10.6,8.7,17.5,52.7,49.3,65.4,1.9,1.9,1.7,4.7,3.9,7.6,27.0,25.3,33.7,6.3,7.0,3.4,4.6,3.2,9.6,3.7,3.6,4.2,0.9,0.9,0.8,1.6,0.6,5.2,14.8,14.1,17.5,4.4,1.6,15.1,17.1,17.2,16.7,1.1,1.1,1.3,85.9,85.4,88.0,68077
